지점,지점명,일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),최대 풍속(m/s),평균 풍속(m/s),합계 일사량(MJ/m2),평균 전운량(1/10)
266,광양시,2020-11-04,8.1,2.1,15.1,,2.9,1.2,15.23,.1
266,광양시,2020-11-05,10.2,2.9,15.8,,2.7,.9,11.46,6.8
266,광양시,2020-11-06,14.1,10.2,16.7,0,1.2,.3,3.39,7.8
266,광양시,2020-11-07,16.4,11.5,23.4,,4.2,1.4,11.22,4
266,광양시,2020-11-08,12.1,7.2,19,,6,2.7,14.08,0
266,광양시,2020-11-09,9.6,5,15.9,,4.8,1.8,14.54,1
266,광양시,2020-11-10,10.9,6.2,17,,3.9,1.5,13.81,.8
266,광양시,2020-11-11,10.4,4.9,16.2,,2.9,1.2,13.93,0
266,광양시,2020-11-12,12.5,6.4,19.1,,1.9,.7,13.39,0
266,광양시,2020-11-13,13.5,7.4,20.7,,2.6,.7,12.83,.3
266,광양시,2020-11-14,15.5,11.4,20,,4.6,2.3,11.68,2.7
266,광양시,2020-11-15,14.4,9.7,19.9,,2.6,1,13.33,3.4
266,광양시,2020-11-16,15.2,8.9,21.2,,4.4,1.5,12.8,6.1
266,광양시,2020-11-17,17.6,15.3,20,,4.1,2.1,5.6,7.1
266,광양시,2020-11-18,19.7,16.8,23,.5,4.1,1.5,5.39,8.9
266,광양시,2020-11-19,18.4,12.8,22.4,8,5.5,3.2,2.65,8
266,광양시,2020-11-20,9.5,5.8,13.1,,7.1,3.8,10.9,4.4
266,광양시,2020-11-21,10.2,3.5,15.5,,4.8,2.3,12.68,2.9
266,광양시,2020-11-22,10.6,7,14.3,.5,4.8,1.8,3.13,7.4
266,광양시,2020-11-23,7,4,11.7,,4.3,2.5,12.79,1.1
266,광양시,2020-11-24,8.3,3.4,13.9,0,2.8,1.1,11.66,6.3
266,광양시,2020-11-25,9.6,4.5,15.3,,4.3,1.3,12.34,4.5
266,광양시,2020-11-26,10,6,14.5,,3.1,.9,10.05,7.4
266,광양시,2020-11-27,8.4,4.5,13.1,,6.7,3.2,10.52,5
266,광양시,2020-11-28,4.9,2.9,8.8,,6.3,3.4,10.46,8.4
266,광양시,2020-11-29,5,.8,9.9,,6.2,2.3,10.77,2.8
266,광양시,2020-11-30,5.2,1,10.8,,6,2.2,12.2,.8
266,광양시,2020-12-01,5.4,-.7,11.2,,3.8,1.3,12,2.6
266,광양시,2020-12-02,6.8,3.4,12.1,,4.4,1.6,5.61,4.8
266,광양시,2020-12-03,5.5,1.9,11.3,,5,2,11.31,4.4
266,광양시,2020-12-04,3.7,-.8,10,,5.6,2,12.08,.5
266,광양시,2020-12-05,5.6,.3,11.4,,4.2,1.2,11.51,2.4
266,광양시,2020-12-06,6.7,.9,12.6,,3.2,1.1,11.39,.1
266,광양시,2020-12-07,6.4,2,12.3,,4.3,1.1,6.14,4.4
266,광양시,2020-12-08,4.5,.4,8.7,,5.2,2.1,11.63,1.5
266,광양시,2020-12-09,4.7,-.9,11.5,,1.6,.8,11.47,1.8
266,광양시,2020-12-10,6.8,4.4,10.9,,1.6,.5,4.5,7.9
266,광양시,2020-12-11,8.1,4.3,14.5,,4.4,1.3,8.42,7.5
266,광양시,2020-12-12,7.8,4.6,12.3,,4.4,2.2,11.33,4.3
266,광양시,2020-12-13,5.2,.6,11.6,.6,7.3,2.5,7.82,6.9
266,광양시,2020-12-14,-1.4,-4.3,2.8,,6.3,2.7,9.22,5.1
266,광양시,2020-12-15,-1.9,-5.6,2.7,,4.9,1.9,12.12,0
266,광양시,2020-12-16,-1.5,-4.7,3.5,,5.4,2.2,11.98,0
266,광양시,2020-12-17,.6,-4.8,5.9,,5.2,1.7,11.92,1.4
266,광양시,2020-12-18,2.5,-1.7,9.2,0,5.8,2.2,10.25,5.4
266,광양시,2020-12-19,.4,-2.5,5.9,,6.2,3.3,12.33,2.8
266,광양시,2020-12-20,1.4,-2.3,7.4,,5.9,1.8,11.14,3.8
266,광양시,2020-12-21,2.3,-2.3,8.5,,4.4,1.5,9.5,2.8
266,광양시,2020-12-22,4.1,-.1,9,,3.2,1,8.03,1.6
266,광양시,2020-12-23,5.3,.4,9.8,,2.4,.7,7.1,5.5
266,광양시,2020-12-24,6.7,2.8,11.6,,7.6,2.9,10.05,3.8
266,광양시,2020-12-25,3,.6,7,0,5.7,3.1,11.88,2
266,광양시,2020-12-26,,4.3,11,,4,1.5,8.28,5.6
266,광양시,2020-12-27,5.1,3.5,8.6,5,2.9,.8,2.89,9.4
266,광양시,2020-12-28,6.6,1.1,13.1,,2.8,.6,11.45,4.6
266,광양시,2020-12-29,6,.6,12.3,5,5.6,1.6,7.08,8
266,광양시,2020-12-30,-4.2,-7.1,.7,1.4,8.1,4.6,10.77,5.4
266,광양시,2020-12-31,-1.9,-7.3,2.7,,5.7,2.8,12.13,2.9
268,진도군,2020-01-01,.6,-4.9,5.6,,4.6,2,,7.3
268,진도군,2020-01-02,2.7,-3.1,7.9,,4,1.3,,5.4
268,진도군,2020-01-03,5.4,0,9,,5.2,2.3,,4.8
268,진도군,2020-01-04,3,-2.1,9.2,,5.7,1.8,,3.9
268,진도군,2020-01-05,4.2,-3.3,9.1,,4.6,1.5,,5.4
268,진도군,2020-01-06,10.3,5.3,13.1,13.5,7.6,2.7,,9.9
268,진도군,2020-01-07,15.9,10.2,18.2,13.5,11.7,6,,9
268,진도군,2020-01-08,5.8,4.8,10.3,.5,8.8,5.5,,9.5
268,진도군,2020-01-09,4.8,4.2,6.1,,6.8,4.7,,9
268,진도군,2020-01-10,3.8,.4,8.2,,5.4,3,,4.1
268,진도군,2020-01-11,5,2.7,8.2,,6,3.7,,6.9
268,진도군,2020-01-12,4.9,4.1,6.7,,6.6,4.4,,8.4
268,진도군,2020-01-13,3.8,1.6,6,0,5.7,3.5,,8.4
268,진도군,2020-01-14,2.3,-1.1,5.9,,4.4,2.2,,6.4
268,진도군,2020-01-15,1.3,-2.9,5.5,,5.6,2.6,,7.6
268,진도군,2020-01-16,2.9,.6,5.5,,6.8,3.6,,8.8
268,진도군,2020-01-17,3.6,1.7,6.6,,6.6,4,,3.9
268,진도군,2020-01-18,4.3,1.8,7.1,,7.2,3.9,,4
268,진도군,2020-01-19,5,-1,9.5,,5.6,1.9,,6.4
268,진도군,2020-01-20,5.7,.6,7.6,,7.2,3.6,,2.6
268,진도군,2020-01-21,3.7,-.1,9.4,,5.6,2.5,,3.4
268,진도군,2020-01-22,6.3,3.4,7.4,12.5,3.8,1.5,,10
268,진도군,2020-01-23,7.1,5.6,9.3,.5,7.3,3.4,,7.5
268,진도군,2020-01-24,6.3,4.3,9.2,,7.3,3.5,,7
268,진도군,2020-01-25,6.7,4.5,9.5,,3.8,1.5,,10
268,진도군,2020-01-26,7.4,3.1,11.3,1.5,5.2,1.9,,9.5
268,진도군,2020-01-27,6.3,5,8.2,27,5.4,3.1,,8.1
268,진도군,2020-01-28,6.2,3.3,10,0,3.5,1.6,,6.8
268,진도군,2020-01-29,6.6,2.2,10,,4.7,2.4,,8.3
268,진도군,2020-01-30,6.3,5.6,7.9,,6,3.7,,8.8
268,진도군,2020-01-31,4.9,3.2,6.5,,5.2,3.2,,7
268,진도군,2020-02-01,4.9,-1.4,9.8,,4.6,1.8,,1.5
268,진도군,2020-02-02,4.1,.2,7.6,,4.3,1.9,,5.4
268,진도군,2020-02-03,2.7,-1.1,6.6,0,6.7,2.8,,5.6
268,진도군,2020-02-04,1.3,-2.9,5.7,,5.1,2,,.9
268,진도군,2020-02-05,-.3,-2.1,3.5,.5,8.7,6.2,,6.6
268,진도군,2020-02-06,-1.6,-5,.7,,5.6,3.2,,6.9
268,진도군,2020-02-07,1.5,-2.8,4.2,,6.9,3,,7.3
268,진도군,2020-02-08,3.9,1.2,6,0,7.1,4.2,,6.1
268,진도군,2020-02-09,3.3,-.4,7.6,,4.2,2.2,,5.5
268,진도군,2020-02-10,6.5,-1,12.3,,3.5,1.4,,4.5
268,진도군,2020-02-11,6.5,-2.6,12.9,.5,4.1,1.4,,9.1
268,진도군,2020-02-12,11,9.3,14.2,9,6.7,3.1,,9
268,진도군,2020-02-13,7.8,3.4,10.6,,3.4,1.5,,9.6
268,진도군,2020-02-14,8.9,3.3,16,,3.7,1.3,,5.4
268,진도군,2020-02-15,10.8,4.5,15.7,3.1,6.1,3,,9.3
268,진도군,2020-02-16,2.2,-.7,5.9,5,8.5,5.6,,8.1
268,진도군,2020-02-17,-.2,-2.2,2.1,2.2,8.8,5.9,,7.5
268,진도군,2020-02-18,2.2,-.8,5.3,0,7.9,4.6,,3.8
268,진도군,2020-02-19,4,-2.8,10,,3.6,1.2,,6.9
268,진도군,2020-02-20,6,.7,12.2,,5.3,1.8,,2
268,진도군,2020-02-21,8.1,-.9,15.7,3.9,4.1,1.3,,5.9
268,진도군,2020-02-22,7.9,4.5,11.9,,5.8,3.7,,2.8
268,진도군,2020-02-23,4.3,-1,9,,4.3,2.1,,.1
268,진도군,2020-02-24,8.6,-1.5,14.3,0,4.3,1.4,,5.4
268,진도군,2020-02-25,12.9,7.9,16.8,1.4,7.1,3.4,,9.1
268,진도군,2020-02-26,8,4.3,13,.1,5.5,2.9,,6.3
268,진도군,2020-02-27,6.6,2.7,11.7,,5.1,2.4,,2.9
268,진도군,2020-02-28,8.1,2.9,9.6,1.8,4.8,2.1,,9.3
268,진도군,2020-02-29,8,4.3,11.8,,4.1,1.8,,7.3
268,진도군,2020-03-01,7.1,4.3,10.3,,5.4,2.6,,9.1
268,진도군,2020-03-02,5.4,3.8,7.2,,7.6,5.2,,5.4
268,진도군,2020-03-03,6.9,1.9,12.7,,4,2,,8.9
268,진도군,2020-03-04,5.3,3.2,8.6,,8.3,5.4,,6.8
268,진도군,2020-03-05,3.4,-2.1,6.6,,7.4,4.3,,3.8
268,진도군,2020-03-06,5,-3.1,11.4,,3.9,1.7,,2.8
268,진도군,2020-03-07,6.5,2.5,11.2,.5,4.9,1.7,,7.3
268,진도군,2020-03-08,7.2,-.5,15.4,,4.1,1.7,,4.1
268,진도군,2020-03-09,9.5,3.6,14,10,4.3,2,,9.6
268,진도군,2020-03-10,6.9,5.6,8.3,6.2,8.7,5.3,,7.3
268,진도군,2020-03-11,5.2,-.9,8.7,,7.9,4.3,,.5
268,진도군,2020-03-12,5.2,-3,14.3,,6.3,1.4,,3.1
268,진도군,2020-03-13,6.2,2.1,12,,8.2,3.7,,7.3
268,진도군,2020-03-14,6.5,3,9.3,,7,4.4,,2.1
268,진도군,2020-03-15,7.8,2.9,12.7,.2,10.1,4.8,,2.9
268,진도군,2020-03-16,4.6,.4,10,,8.1,3.3,,3.6
268,진도군,2020-03-17,9.3,.2,16.5,,6.7,2.4,,2.4
268,진도군,2020-03-18,11.1,1.5,18.1,,5,2.2,,4.5
268,진도군,2020-03-19,10.7,7.2,13.6,,9.6,5.2,,2.6
268,진도군,2020-03-20,9.7,1,14.3,,5.2,2.6,,.1
268,진도군,2020-03-21,15,9,19.3,,5.7,3.1,,2.1
268,진도군,2020-03-22,11.5,8.5,15.7,,8.1,4.5,,3.5
268,진도군,2020-03-23,9.3,1.6,16.2,,7.7,2.4,,.9
268,진도군,2020-03-24,9,1.8,17.1,,5,1.4,,.8
268,진도군,2020-03-25,12.4,2.7,17.9,0,5.9,2.3,,4
268,진도군,2020-03-26,15.5,13.2,16.9,9.2,6.7,3,,9.6
268,진도군,2020-03-27,9.2,6.1,16.2,.6,9.6,4.5,,7.5
268,진도군,2020-03-28,7.3,5.5,8.6,,9.3,5.4,,8.6
268,진도군,2020-03-29,8.9,3.5,14.8,,4,1.9,,5.3
268,진도군,2020-03-30,10.2,5.6,15.8,,5,1.7,,7.3
268,진도군,2020-03-31,10.2,2.3,17.3,,5.6,1.8,,4.9
268,진도군,2020-04-01,9.7,7.1,13.7,.2,7.7,4.2,,4.1
268,진도군,2020-04-02,9.8,4,16.4,,5.3,2.9,,5.1
268,진도군,2020-04-03,9.7,4,15.6,,6.1,2.5,,3
268,진도군,2020-04-04,8,1.7,14.4,,8,3.9,,0
268,진도군,2020-04-05,7.4,2.8,10.9,,8.7,4.9,,1.5
268,진도군,2020-04-06,8.3,0,14.6,,5.5,2.5,,4.8
268,진도군,2020-04-07,10.5,2.6,16.1,,3.9,1.5,,3
268,진도군,2020-04-08,10.2,6.7,13.9,,6.9,4,,.1
268,진도군,2020-04-09,9.4,3.9,14.2,,6.2,3.3,,1.3
268,진도군,2020-04-10,10.4,6.8,14.6,,5,2.3,,7.5
268,진도군,2020-04-11,7.7,6.7,8.8,12.1,5.6,3,,9.8
268,진도군,2020-04-12,8.9,5,13.4,.9,6.7,3.4,,6.8
268,진도군,2020-04-13,8.7,4.3,12,,9,4.3,,2
268,진도군,2020-04-14,9.5,.2,17.7,,5.5,1.6,,4
268,진도군,2020-04-15,9.2,2.4,17.4,,3.9,1.2,,7.5
268,진도군,2020-04-16,11.6,1,18.1,,6.3,3.1,,3.5
268,진도군,2020-04-17,13.3,8.8,17.9,24.7,6.9,2.6,,6
268,진도군,2020-04-18,10.6,8.4,13.5,,5,2.9,,7.4
268,진도군,2020-04-19,11.6,8.6,14.3,23.6,7.8,3.1,,9
268,진도군,2020-04-20,11.7,9.6,15.4,,5.5,2.7,,7.5
268,진도군,2020-04-21,10,6.3,13.8,,8.2,4.1,,7
268,진도군,2020-04-22,9.3,7.1,12.3,,7,4.2,,3
268,진도군,2020-04-23,9.5,6.6,13,,7.1,4,,2.1
268,진도군,2020-04-24,10.4,2.8,15.4,,6.6,2.5,,0
268,진도군,2020-04-25,14.6,9.1,20.7,,7.9,4.5,,.1
268,진도군,2020-04-26,12.2,6.7,17,,6.5,3,,3.8
268,진도군,2020-04-27,11.1,4,17.8,,4.7,2.3,,.4
268,진도군,2020-04-28,11.2,3.1,19.3,,4.3,1.5,,.3
268,진도군,2020-04-29,13,4.8,20.6,,4.7,1.7,,.3
268,진도군,2020-04-30,17.9,8.2,21.1,,6.7,3.3,,5.6
268,진도군,2020-05-01,20,18.1,23.7,,6.7,3.8,,6.3
268,진도군,2020-05-02,19.1,17.8,21.2,1.2,5.5,2.6,,9.5
268,진도군,2020-05-03,17.4,16.4,18.9,80.2,4.4,1.9,,8.9
268,진도군,2020-05-04,16.6,12,22.2,,6.4,2.9,,5.5
268,진도군,2020-05-05,15.3,10.2,21.3,,6.6,2.3,,7.9
268,진도군,2020-05-06,18.1,13.1,24.7,,6.8,2.5,,2.3
268,진도군,2020-05-07,16.9,10.6,22.2,,7.5,2.8,,2.8
268,진도군,2020-05-08,17.9,13.1,21.4,3.7,7.2,3.4,,7.4
268,진도군,2020-05-09,16.5,13.7,19.6,83.5,7.7,3.9,,9
268,진도군,2020-05-10,14.1,10.9,16.9,.2,5.1,2.3,,6.1
268,진도군,2020-05-11,16,10.5,23.9,,4,1.5,,6.1
268,진도군,2020-05-12,15.4,10.8,21.1,,7.5,3,,2.4
268,진도군,2020-05-13,14.6,7.6,20.3,,4.1,1.5,,.4
268,진도군,2020-05-14,17.6,8.8,23.3,0,5.2,2.4,,8.1
268,진도군,2020-05-15,18.3,16.7,20.6,24.8,7.2,2.8,,9.8
268,진도군,2020-05-16,16.2,14.1,18.2,1.7,4,1.9,,8.9
268,진도군,2020-05-17,16.7,13.2,21.5,,4.7,2,,6.8
268,진도군,2020-05-18,17.9,11.6,23,2,6.7,3.1,,5.1
268,진도군,2020-05-19,14.2,10.5,17.3,,8.1,3.6,,4.3
268,진도군,2020-05-20,14.4,9.2,19.8,,4.3,1.8,,2.1
268,진도군,2020-05-21,15.8,9.7,20.8,,6.5,2.2,,4.1
268,진도군,2020-05-22,17.1,11.9,22.1,,5.1,1.9,,2.8
268,진도군,2020-05-23,17.8,12.5,23.2,,5.6,2.1,,4.9
268,진도군,2020-05-24,18.4,14.7,23.3,,4.4,2.1,,7.5
268,진도군,2020-05-25,16,13.8,19.6,,4.8,2.7,,9.8
268,진도군,2020-05-26,17.1,14.4,22,,4.4,1.9,,8.4
268,진도군,2020-05-27,17.2,12.3,22.9,,5.7,2.8,,6.9
268,진도군,2020-05-28,16.9,10.6,22.7,,5.5,2.3,,4.5
268,진도군,2020-05-29,18.8,13.9,24.2,,3.7,1.8,,7.8
268,진도군,2020-05-30,19.4,15.2,24.3,.1,3.8,1.3,,10
268,진도군,2020-05-31,18.2,15.9,20.3,15.5,3.6,1.5,,6.8
268,진도군,2020-06-01,18.5,15.1,22.6,,4.2,1.8,,5.1
268,진도군,2020-06-02,18.1,10.6,24.9,,5.4,1.8,,5.6
268,진도군,2020-06-03,20.7,18.8,24.4,,4,1.8,,7.9
268,진도군,2020-06-04,21.9,17,28.6,,3.9,1.5,,4.9
268,진도군,2020-06-05,21.7,16.9,28.4,,3.3,1.3,,7.8
268,진도군,2020-06-06,21.3,18.3,26.1,,5.4,1.8,,6.3
268,진도군,2020-06-07,21.2,16.2,26.6,,4.7,1.9,,1.5
268,진도군,2020-06-08,22.5,13.2,30.7,,5.1,1.7,,.6
268,진도군,2020-06-09,24,15.2,29.8,,4.9,2,,3.1
268,진도군,2020-06-10,23.6,21.1,28,7.1,5.8,3,,7
268,진도군,2020-06-11,23.4,21.5,28.1,.9,4.2,1.4,,7.3
268,진도군,2020-06-12,22.7,20.5,27,32.6,3.6,1.7,,8.9
268,진도군,2020-06-13,23.4,21.6,24.6,21.4,3.5,1.8,,10
268,진도군,2020-06-14,22.2,20.1,24,14.8,5.1,2.3,,8.5
268,진도군,2020-06-15,21.6,18.4,26.7,,3.8,1.8,,6.3
268,진도군,2020-06-16,22.4,18.2,27,,4.4,1.9,,7.8
268,진도군,2020-06-17,20.3,16.9,25.1,12.3,4,1.3,,9.9
268,진도군,2020-06-18,18.7,16.9,19.7,119.6,3.5,1.9,,9.8
268,진도군,2020-06-19,21.2,18.4,25.8,4,4,1.8,,5
268,진도군,2020-06-20,21.7,17.5,26.8,,5,2,,6.3
268,진도군,2020-06-21,22,18.1,27.9,,4.4,1.7,,2.5
268,진도군,2020-06-22,22,16.5,29.3,,4.9,1.8,,2.4
268,진도군,2020-06-23,23.6,16.1,28.5,,6,2.3,,6.3
268,진도군,2020-06-24,23.5,22.6,24.4,50.1,6.2,3.5,,8.9
268,진도군,2020-06-25,22.3,19.7,24.6,.1,3.2,1.7,,9.3
268,진도군,2020-06-26,22.7,18.3,27.2,,4.4,1.5,,4
268,진도군,2020-06-27,23.2,17.4,28.7,,3.7,1.2,,6.4
268,진도군,2020-06-28,22.6,19.1,26.2,,5.2,1.9,,5.9
268,진도군,2020-06-29,21.9,19.2,24,60.9,9.8,3.7,,9.8
268,진도군,2020-06-30,20.3,18.6,22.2,.5,10.2,4.3,,6.9
268,진도군,2020-07-01,,,,0,4.4,2.2,,4
268,진도군,2020-07-02,,,,,3.5,1.2,,8.6
268,진도군,2020-07-03,,19,21.4,27.6,4.2,1.7,,9.4
268,진도군,2020-07-04,19.6,18.8,20.9,.7,2.9,1.3,,8.8
268,진도군,2020-07-05,21.4,18.6,24.4,0,3.7,1.1,,7.9
268,진도군,2020-07-06,22.1,19.8,24.2,0,3.2,1.1,,8.9
268,진도군,2020-07-07,23.1,20.3,28.2,,3.9,1.5,,5.3
268,진도군,2020-07-08,22.4,19.8,26.5,,4.5,2.1,,5.8
268,진도군,2020-07-09,23.6,18.9,28.3,7,4.9,2.1,,5.6
268,진도군,2020-07-10,23.4,22,26.4,24.8,4.2,2.1,,7.4
268,진도군,2020-07-11,23,21.4,26.1,,3.3,1.6,,
268,진도군,2020-07-12,21.9,20.9,23.1,30.4,6.6,3.5,,
268,진도군,2020-07-13,23,20.3,25.5,75.7,7,4.4,,6.3
268,진도군,2020-07-14,19.9,18.7,22.8,0,5.8,3,,8.1
268,진도군,2020-07-15,20.6,18.7,24.2,.3,5.1,2,,6.8
268,진도군,2020-07-16,21.2,18.2,25.8,0,3.2,1,,6
268,진도군,2020-07-17,21.7,16.6,26.7,,3.1,1.3,,5.5
268,진도군,2020-07-18,21.9,18.8,24.5,17.1,6.9,2.3,,8.9
268,진도군,2020-07-19,25.6,23.7,27,0,7,4,,8.8
268,진도군,2020-07-20,24.2,21.7,26,13.2,6.5,2.7,,9.5
268,진도군,2020-07-21,22.6,21.3,24.5,8.1,2.6,.8,,9.6
268,진도군,2020-07-22,22.5,21.5,24.6,9.3,2.7,1.1,,10
268,진도군,2020-07-23,23.8,21.4,26.2,51.7,8.7,4,,8.6
268,진도군,2020-07-24,20.7,19.7,22,.7,8.9,5.1,,
268,진도군,2020-07-25,21.5,19.1,25.2,0,3.9,1.8,,6.5
268,진도군,2020-07-26,21.3,18,27.4,,3.3,1.2,,6.9
268,진도군,2020-07-27,22.7,19.5,26.1,19.3,3.8,1.5,,9.8
268,진도군,2020-07-28,25,22.1,27.8,32,4.6,1.7,,9.3
268,진도군,2020-07-29,26.4,24.5,29.5,1.6,4.2,2.6,,8.4
268,진도군,2020-07-30,26.9,24.9,30.1,.7,4,2.2,,5.9
268,진도군,2020-07-31,26.9,24.4,30.8,,4,1.4,,9
268,진도군,2020-08-01,26.8,23.6,29.3,,4.1,2.6,,7.8
268,진도군,2020-08-02,27.8,26.8,29.6,,6.2,3.9,,
268,진도군,2020-08-03,27.5,26.2,29.9,,5.8,3.7,,7.8
268,진도군,2020-08-04,28,25.4,31.4,,4.1,2.2,,7.1
268,진도군,2020-08-05,28,25.9,30.7,5.3,6.8,3.2,,7.7
268,진도군,2020-08-06,27.1,26.1,28.3,1.7,9,4.5,,9
268,진도군,2020-08-07,26.5,25.9,27.2,34.7,5.7,3.3,,9.9
268,진도군,2020-08-08,27.1,26,29,1.7,6.8,4.7,,9.6
268,진도군,2020-08-09,27.7,25.7,30.2,0,7.5,4.4,,6.3
268,진도군,2020-08-10,27.9,25.7,30.9,.2,6.9,2.9,,7.9
268,진도군,2020-08-11,27.9,26.7,29.1,1,5.7,4,,8.1
268,진도군,2020-08-12,28.5,27.4,30.6,.4,6.1,3.5,,7.6
268,진도군,2020-08-13,27.9,27.2,29.2,,5.3,3.4,,3.8
268,진도군,2020-08-14,28.6,26.7,32.8,,5.9,3.3,,5.8
268,진도군,2020-08-15,28.6,26.3,32.2,,4.1,2.8,,2.6
268,진도군,2020-08-16,28.3,25.7,31.8,,4.3,2.5,,3
268,진도군,2020-08-17,27.7,23.8,32.9,,3.5,1.3,,1.1
268,진도군,2020-08-18,26.7,22.3,32.8,,3,1.2,,2.4
268,진도군,2020-08-19,26.4,21.3,32.7,,3.3,1.2,,2.4
268,진도군,2020-08-20,25.8,22.3,31.9,,3.7,1.4,,2.6
268,진도군,2020-08-21,26.2,20.9,31.5,,3.3,1.1,,2.3
268,진도군,2020-08-22,25.9,22.9,30.1,.1,5.1,1.7,,8.6
268,진도군,2020-08-23,26.4,21.9,32.3,,4.3,1.3,,4.9
268,진도군,2020-08-24,27.8,22.3,32.9,,5,2.1,,4
268,진도군,2020-08-25,29.2,25.1,33,,4.6,2.8,,4.1
268,진도군,2020-08-26,27.4,24.5,29,51.1,9,5.1,,9.3
268,진도군,2020-08-27,27,25.5,30,0,9.8,3.6,,6.5
268,진도군,2020-08-28,27.7,25.1,31.3,0,4.8,2.4,,4.4
268,진도군,2020-08-29,26.6,24.5,29.9,4.1,5.5,2,,6
268,진도군,2020-08-30,26.9,23.3,31.5,0,3.3,1.2,,6.5
268,진도군,2020-08-31,27.6,24.4,32.6,,4.3,1.3,,3.5
268,진도군,2020-09-01,26.7,23.1,31.3,0,3.8,1.9,,5.8
268,진도군,2020-09-02,25,23,27.1,98.2,11.5,5.5,,10
268,진도군,2020-09-03,23,19,26.4,10.7,8.5,3.9,,
268,진도군,2020-09-04,22.9,18.2,27.4,,4.3,1.5,,4.3
268,진도군,2020-09-05,21.2,19.2,24.9,,3.6,1.2,,9.9
268,진도군,2020-09-06,21.2,19.3,22.7,20.1,6.5,3.3,,10
268,진도군,2020-09-07,21.7,19.7,24.4,144.8,11.5,5.9,,6.5
268,진도군,2020-09-08,25.1,20,29.2,,5.1,2.6,,3.4
268,진도군,2020-09-09,23.5,19.8,26.5,4.7,7,2.1,,7.4
268,진도군,2020-09-10,23.3,21.2,28,,3.2,1.2,,7.7
268,진도군,2020-09-11,21.9,20.3,24.7,2.4,2.3,.9,,9.9
268,진도군,2020-09-12,21.8,19.6,25.5,10.2,,,,6.1
268,진도군,2020-09-13,21.9,20,24.4,1.9,,,,7.4
268,진도군,2020-09-14,22,19,26.2,,2,.5,,6.6
268,진도군,2020-09-15,22.5,17.8,26.6,,4.9,1.5,,7.3
268,진도군,2020-09-16,22.7,21,24.8,6.8,3.6,1.4,,6.6
268,진도군,2020-09-17,20.8,18.2,23.4,5,3.1,.8,,9.9
268,진도군,2020-09-18,19.3,15,23.9,3.7,4.6,1.1,,6.9
268,진도군,2020-09-19,19.2,13.5,25.4,,3.2,1.1,,3.4
268,진도군,2020-09-20,18.9,13.2,25.3,,4.2,1.3,,1.1
268,진도군,2020-09-21,18.4,12.7,25.4,,3.3,1.3,,4.8
268,진도군,2020-09-22,18.8,14.7,25.1,,3.8,1.6,,7.1
268,진도군,2020-09-23,19.9,14.5,24.7,,4.2,1.6,,9.9
268,진도군,2020-09-24,20.5,16.7,26.1,.6,4.1,1.8,,6.4
268,진도군,2020-09-25,20.8,16,24.7,,5.7,1.8,,5.4
268,진도군,2020-09-26,20.4,16.1,25,,3.2,1.2,,4.5
268,진도군,2020-09-27,19.8,14.9,26.4,,3.1,1.3,,4.3
268,진도군,2020-09-28,19,14.4,25.6,,3.3,1.2,,2.5
268,진도군,2020-09-29,19.4,13.6,25,,4.3,1.8,,6.6
268,진도군,2020-09-30,19.7,15.7,23.9,,5.9,2.3,,3.3
268,진도군,2020-10-01,18.5,14.1,24.9,,3.6,1,,5.1
268,진도군,2020-10-02,19.8,13.9,25.3,,3.4,1.2,,5.9
268,진도군,2020-10-03,21,17.7,26.2,.3,3.3,1.1,,8.3
268,진도군,2020-10-04,19.4,16.8,22.7,.2,7.3,2.1,,9.8
268,진도군,2020-10-05,17,13.7,20.1,,7.3,5.1,,5.4
268,진도군,2020-10-06,16.6,14.2,19.9,,6.3,4.3,,4.1
268,진도군,2020-10-07,16.9,12.7,21.9,,4.2,2.1,,6.3
268,진도군,2020-10-08,17.1,11.6,23.8,,4.3,1.9,,.6
268,진도군,2020-10-09,15.1,8.7,22,,5.4,1.5,,2.6
268,진도군,2020-10-10,16.2,9.9,23.2,,3.9,1.3,,3.8
268,진도군,2020-10-11,18.2,12.8,23.6,,3.1,1.1,,5.5
268,진도군,2020-10-12,18.3,14.4,22.4,,6.1,2.8,,6.6
268,진도군,2020-10-13,16.3,14.2,19.4,,6.3,4,,7.3
268,진도군,2020-10-14,16.8,11.1,21.1,,6.5,4,,6.8
268,진도군,2020-10-15,15.3,13,18.3,,6.2,3.6,,7.9
268,진도군,2020-10-16,13.4,9.5,18,,3.4,1.4,,7.6
268,진도군,2020-10-17,13.7,6.9,20.3,,4.7,1.7,,3.6
268,진도군,2020-10-18,15.4,10.3,19.7,,4.5,2.2,,5
268,진도군,2020-10-19,14.8,9.2,20.3,,5.2,2.4,,4.5
268,진도군,2020-10-20,13.8,6.7,22.4,,3.8,1,,1.6
268,진도군,2020-10-21,14.3,10.9,18.4,24.4,3,1,,10
268,진도군,2020-10-22,14.7,11.1,19.3,,8.2,2.8,,7
268,진도군,2020-10-23,13.5,12.6,15.2,,7.8,5.5,,7.6
268,진도군,2020-10-24,13,10.1,15.3,,6.9,4.2,,2.9
268,진도군,2020-10-25,14.4,8.6,19.1,,5.2,2.1,,4.1
268,진도군,2020-10-26,12.3,6.8,18.4,,4.6,1.5,,2
268,진도군,2020-10-27,13.5,6.1,20.6,,4.4,1.4,,5.3
